decision_week,source_observation_month,release_date,release_date_status,decision_cutoff,filtered_state_0_probability,filtered_state_1_probability,filtered_high_risk_probability,readiness_maturity_date,monthly_transitions_to_maturity,lead_time_state_0_probability,lead_time_state_1_probability,lead_time_high_risk_probability,timing_valid,transition_basis,weekly_transition_matrix_applications,risk_information_source,risk_interpretation
2025-06-02,2025-04-01,2025-05-31,assumed_conservative_full_month_lag,2025-06-02,0.9999999982185606,1.781439437872713e-09,1.781439437872713e-09,2025-07-28,3,0.8849658949635297,0.11503410503647038,0.11503410503647038,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-06-09,2025-04-01,2025-05-31,assumed_conservative_full_month_lag,2025-06-09,0.9999999982185606,1.781439437872713e-09,1.781439437872713e-09,2025-08-04,4,0.8838746958130804,0.11612530418691967,0.11612530418691967,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-06-16,2025-04-01,2025-05-31,assumed_conservative_full_month_lag,2025-06-16,0.9999999982185606,1.781439437872713e-09,1.781439437872713e-09,2025-08-11,4,0.8838746958130804,0.11612530418691967,0.11612530418691967,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-06-23,2025-04-01,2025-05-31,assumed_conservative_full_month_lag,2025-06-23,0.9999999982185606,1.781439437872713e-09,1.781439437872713e-09,2025-08-18,4,0.8838746958130804,0.11612530418691967,0.11612530418691967,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-06-30,2025-05-01,2025-06-30,assumed_conservative_full_month_lag,2025-06-30,0.9999990841692988,9.158307011616286e-07,9.158307011616286e-07,2025-08-25,3,0.8849658838398596,0.11503411616014059,0.11503411616014059,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-07-07,2025-05-01,2025-06-30,assumed_conservative_full_month_lag,2025-07-07,0.9999990841692988,9.158307011616286e-07,9.158307011616286e-07,2025-09-01,4,0.8838746932544498,0.11612530674555036,0.11612530674555036,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-07-14,2025-05-01,2025-06-30,assumed_conservative_full_month_lag,2025-07-14,0.9999990841692988,9.158307011616286e-07,9.158307011616286e-07,2025-09-08,4,0.8838746932544498,0.11612530674555036,0.11612530674555036,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-07-21,2025-05-01,2025-06-30,assumed_conservative_full_month_lag,2025-07-21,0.9999990841692988,9.158307011616286e-07,9.158307011616286e-07,2025-09-15,4,0.8838746932544498,0.11612530674555036,0.11612530674555036,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-07-28,2025-05-01,2025-06-30,assumed_conservative_full_month_lag,2025-07-28,0.9999990841692988,9.158307011616286e-07,9.158307011616286e-07,2025-09-22,4,0.8838746932544498,0.11612530674555036,0.11612530674555036,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-08-04,2025-06-01,2025-07-31,assumed_conservative_full_month_lag,2025-08-04,0.0,1.0,1.0,2025-09-29,3,0.8727962333989906,0.1272037666010096,0.1272037666010096,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-08-11,2025-06-01,2025-07-31,assumed_conservative_full_month_lag,2025-08-11,0.0,1.0,1.0,2025-10-06,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-08-18,2025-06-01,2025-07-31,assumed_conservative_full_month_lag,2025-08-18,0.0,1.0,1.0,2025-10-13,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-08-25,2025-06-01,2025-07-31,assumed_conservative_full_month_lag,2025-08-25,0.0,1.0,1.0,2025-10-20,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-09-01,2025-07-01,2025-08-31,assumed_conservative_full_month_lag,2025-09-01,0.0,1.0,1.0,2025-10-27,3,0.8727962333989906,0.1272037666010096,0.1272037666010096,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-09-08,2025-07-01,2025-08-31,assumed_conservative_full_month_lag,2025-09-08,0.0,1.0,1.0,2025-11-03,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-09-15,2025-07-01,2025-08-31,assumed_conservative_full_month_lag,2025-09-15,0.0,1.0,1.0,2025-11-10,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-09-22,2025-07-01,2025-08-31,assumed_conservative_full_month_lag,2025-09-22,0.0,1.0,1.0,2025-11-17,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-09-29,2025-07-01,2025-08-31,assumed_conservative_full_month_lag,2025-09-29,0.0,1.0,1.0,2025-11-24,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-10-06,2025-08-01,2025-09-30,assumed_conservative_full_month_lag,2025-10-06,0.999999999123241,8.767589943775014e-10,8.767589943775014e-10,2025-12-01,4,0.8838746958156128,0.11612530418438727,0.11612530418438727,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-10-13,2025-08-01,2025-09-30,assumed_conservative_full_month_lag,2025-10-13,0.999999999123241,8.767589943775014e-10,8.767589943775014e-10,2025-12-08,4,0.8838746958156128,0.11612530418438727,0.11612530418438727,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-10-20,2025-08-01,2025-09-30,assumed_conservative_full_month_lag,2025-10-20,0.999999999123241,8.767589943775014e-10,8.767589943775014e-10,2025-12-15,4,0.8838746958156128,0.11612530418438727,0.11612530418438727,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-10-27,2025-08-01,2025-09-30,assumed_conservative_full_month_lag,2025-10-27,0.999999999123241,8.767589943775014e-10,8.767589943775014e-10,2025-12-22,4,0.8838746958156128,0.11612530418438727,0.11612530418438727,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-11-03,2025-09-01,2025-10-31,assumed_conservative_full_month_lag,2025-11-03,0.9999999999357067,6.429334072335801e-11,6.429334072335801e-11,2025-12-29,3,0.8849658949844269,0.1150341050155733,0.1150341050155733,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-11-10,2025-09-01,2025-10-31,assumed_conservative_full_month_lag,2025-11-10,0.9999999999357067,6.429334072335801e-11,6.429334072335801e-11,2026-01-05,4,0.8838746958178871,0.11612530418211299,0.11612530418211299,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-11-17,2025-09-01,2025-10-31,assumed_conservative_full_month_lag,2025-11-17,0.9999999999357067,6.429334072335801e-11,6.429334072335801e-11,2026-01-12,4,0.8838746958178871,0.11612530418211299,0.11612530418211299,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-11-24,2025-09-01,2025-10-31,assumed_conservative_full_month_lag,2025-11-24,0.9999999999357067,6.429334072335801e-11,6.429334072335801e-11,2026-01-19,4,0.8838746958178871,0.11612530418211299,0.11612530418211299,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-12-01,2025-10-01,2025-11-30,assumed_conservative_full_month_lag,2025-12-01,0.9999999835175546,1.648244534532188e-08,1.648244534532188e-08,2026-01-26,3,0.8849658947846235,0.11503410521537666,0.11503410521537666,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-12-08,2025-10-01,2025-11-30,assumed_conservative_full_month_lag,2025-12-08,0.9999999835175546,1.648244534532188e-08,1.648244534532188e-08,2026-02-02,4,0.883874695771929,0.11612530422807112,0.11612530422807112,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-12-15,2025-10-01,2025-11-30,assumed_conservative_full_month_lag,2025-12-15,0.9999999835175546,1.648244534532188e-08,1.648244534532188e-08,2026-02-09,4,0.883874695771929,0.11612530422807112,0.11612530422807112,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-12-22,2025-10-01,2025-11-30,assumed_conservative_full_month_lag,2025-12-22,0.9999999835175546,1.648244534532188e-08,1.648244534532188e-08,2026-02-16,4,0.883874695771929,0.11612530422807112,0.11612530422807112,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2025-12-29,2025-10-01,2025-11-30,assumed_conservative_full_month_lag,2025-12-29,0.9999999835175546,1.648244534532188e-08,1.648244534532188e-08,2026-02-23,4,0.883874695771929,0.11612530422807112,0.11612530422807112,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-01-05,2025-11-01,2025-12-31,assumed_conservative_full_month_lag,2026-01-05,0.9999999641815381,3.5818461899744815e-08,3.5818461899744815e-08,2026-03-02,4,0.8838746957178032,0.11612530428219701,0.11612530428219701,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-01-12,2025-11-01,2025-12-31,assumed_conservative_full_month_lag,2026-01-12,0.9999999641815381,3.5818461899744815e-08,3.5818461899744815e-08,2026-03-09,4,0.8838746957178032,0.11612530428219701,0.11612530428219701,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-01-19,2025-11-01,2025-12-31,assumed_conservative_full_month_lag,2026-01-19,0.9999999641815381,3.5818461899744815e-08,3.5818461899744815e-08,2026-03-16,4,0.8838746957178032,0.11612530428219701,0.11612530428219701,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-01-26,2025-11-01,2025-12-31,assumed_conservative_full_month_lag,2026-01-26,0.9999999641815381,3.5818461899744815e-08,3.5818461899744815e-08,2026-03-23,4,0.8838746957178032,0.11612530428219701,0.11612530428219701,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-02-02,2025-12-01,2026-01-31,assumed_conservative_full_month_lag,2026-02-02,0.9999999987906985,1.209301497517335e-09,1.209301497517335e-09,2026-03-30,3,0.8849658949704925,0.11503410502950766,0.11503410502950766,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-02-09,2025-12-01,2026-01-31,assumed_conservative_full_month_lag,2026-02-09,0.9999999987906985,1.209301497517335e-09,1.209301497517335e-09,2026-04-06,4,0.883874695814682,0.11612530418531812,0.11612530418531812,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-02-16,2025-12-01,2026-01-31,assumed_conservative_full_month_lag,2026-02-16,0.9999999987906985,1.209301497517335e-09,1.209301497517335e-09,2026-04-13,4,0.883874695814682,0.11612530418531812,0.11612530418531812,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-02-23,2025-12-01,2026-01-31,assumed_conservative_full_month_lag,2026-02-23,0.9999999987906985,1.209301497517335e-09,1.209301497517335e-09,2026-04-20,4,0.883874695814682,0.11612530418531812,0.11612530418531812,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-03-02,2026-01-01,2026-02-28,assumed_conservative_full_month_lag,2026-03-02,0.9998014670949225,0.00019853290507761424,0.00019853290507761424,2026-04-27,3,0.8849634789069408,0.1150365210930594,0.1150365210930594,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-03-09,2026-01-01,2026-02-28,assumed_conservative_full_month_lag,2026-03-09,0.9998014670949225,0.00019853290507761424,0.00019853290507761424,2026-05-04,4,0.8838741400795479,0.11612585992045232,0.11612585992045232,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-03-16,2026-01-01,2026-02-28,assumed_conservative_full_month_lag,2026-03-16,0.9998014670949225,0.00019853290507761424,0.00019853290507761424,2026-05-11,4,0.8838741400795479,0.11612585992045232,0.11612585992045232,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-03-23,2026-01-01,2026-02-28,assumed_conservative_full_month_lag,2026-03-23,0.9998014670949225,0.00019853290507761424,0.00019853290507761424,2026-05-18,4,0.8838741400795479,0.11612585992045232,0.11612585992045232,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-03-30,2026-01-01,2026-02-28,assumed_conservative_full_month_lag,2026-03-30,0.9998014670949225,0.00019853290507761424,0.00019853290507761424,2026-05-25,4,0.8838741400795479,0.11612585992045232,0.11612585992045232,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-04-06,2026-02-01,2026-03-31,assumed_conservative_full_month_lag,2026-04-06,0.9999999846011601,1.539883987174859e-08,1.539883987174859e-08,2026-06-01,4,0.8838746957749622,0.11612530422503786,0.11612530422503786,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-04-13,2026-02-01,2026-03-31,assumed_conservative_full_month_lag,2026-04-13,0.9999999846011601,1.539883987174859e-08,1.539883987174859e-08,2026-06-08,4,0.8838746957749622,0.11612530422503786,0.11612530422503786,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-04-20,2026-02-01,2026-03-31,assumed_conservative_full_month_lag,2026-04-20,0.9999999846011601,1.539883987174859e-08,1.539883987174859e-08,2026-06-15,4,0.8838746957749622,0.11612530422503786,0.11612530422503786,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-04-27,2026-02-01,2026-03-31,assumed_conservative_full_month_lag,2026-04-27,0.9999999846011601,1.539883987174859e-08,1.539883987174859e-08,2026-06-22,4,0.8838746957749622,0.11612530422503786,0.11612530422503786,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-05-04,2026-03-01,2026-04-30,assumed_conservative_full_month_lag,2026-05-04,0.0,1.0,1.0,2026-06-29,3,0.8727962333989906,0.1272037666010096,0.1272037666010096,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-05-11,2026-03-01,2026-04-30,assumed_conservative_full_month_lag,2026-05-11,0.0,1.0,1.0,2026-07-06,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-05-18,2026-03-01,2026-04-30,assumed_conservative_full_month_lag,2026-05-18,0.0,1.0,1.0,2026-07-13,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-05-25,2026-03-01,2026-04-30,assumed_conservative_full_month_lag,2026-05-25,0.0,1.0,1.0,2026-07-20,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-06-01,2026-04-01,2026-05-31,assumed_conservative_full_month_lag,2026-06-01,5.3835595806230604e-20,1.0,1.0,2026-07-27,3,0.8727962333989906,0.1272037666010096,0.1272037666010096,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-06-08,2026-04-01,2026-05-31,assumed_conservative_full_month_lag,2026-06-08,5.3835595806230604e-20,1.0,1.0,2026-08-03,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-06-15,2026-04-01,2026-05-31,assumed_conservative_full_month_lag,2026-06-15,5.3835595806230604e-20,1.0,1.0,2026-08-10,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-06-22,2026-04-01,2026-05-31,assumed_conservative_full_month_lag,2026-06-22,5.3835595806230604e-20,1.0,1.0,2026-08-17,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-06-29,2026-04-01,2026-05-31,assumed_conservative_full_month_lag,2026-06-29,5.3835595806230604e-20,1.0,1.0,2026-08-24,4,0.8810754695685362,0.11892453043146393,0.11892453043146393,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-07-06,2026-05-01,2026-06-30,assumed_conservative_full_month_lag,2026-07-06,0.00011275519989265251,0.9998872448001074,0.9998872448001074,2026-08-31,3,0.8727976055916155,0.12720239440838482,0.12720239440838482,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
2026-07-13,2026-05-01,2026-06-30,assumed_conservative_full_month_lag,2026-07-13,0.00011275519989265251,0.9998872448001074,0.9998872448001074,2026-09-07,4,0.8810757851958515,0.11892421480414862,0.11892421480414862,True,calendar_month_boundaries_from_source_to_maturity,0,released_hmm_filter,geopolitical risk state; not closure probability
