panel,contract_id,critical,chapter,equation_label,methodological_claim,input_variables,implementation_file,implementation_function,production_caller,output_file,output_columns,acceptance_test,maximum_observed_residual,tolerance,tolerance_basis,status,failure_reason,normalised_residual,plot_residual,experiment,audit_id,policy,path_id,training_seed,maximum_difference,detail,algorithm,problem_size,calls,convergence_rate,failure_rate,runtime_p50_seconds,runtime_p90_seconds,runtime_p95_seconds,runtime_max_seconds,peak_memory_mb,hardware,evidence_status,interpretation
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_076_48339f21c8ec,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_077_b1f2e84dc844,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_078_367d379a9297,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_079_bce06ca59758,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_080_e669407a98d7,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_081_fbbd80304765,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_082_2cf496ac3a99,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_083_4cbdde5f376f,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_084_513eb18f351c,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_085_650c50514b66,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_086_754dc8e1ab0e,,0.0,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Reactive,test_087_cbc79ee243dd,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_000_4ae657b9eeec,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_001_dde9993de777,,7.275957614183426e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_002_f01217ab0e79,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_003_eb3106001035,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_004_55a330aff5c4,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_005_981c73a17708,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_006_daba4b1e9814,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_007_925513ee8ec6,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_008_fabe46a0ea00,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_009_c8ef87e47101,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_010_613ab99db82c,,3.3393426912553537e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_011_8a2e74b38d5d,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_012_b6bdc05b20a7,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_013_040653995d85,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_014_f00647451070,,4.440892098500626e-16,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_015_643a837775f9,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_016_45a90ccef8bd,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_017_ebd333a3cdba,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_018_9466cee538c9,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_019_9d2b7462a57a,,7.275957614183426e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_020_701c8d28bc45,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_021_69299bc5d0bf,,7.275957614183426e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_022_1b3e72c80b5f,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_023_90a8af416c5a,,5.820766091346741e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_024_e90f261f99e2,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_025_0c3eeaae0824,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_026_770d47ae1768,,5.820766091346741e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_027_df5d670513fa,,4.547473508864641e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_028_e9fb02365dd3,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_029_b44f60718c5a,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_030_038f4c53d11f,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_031_0a6ff70351b5,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_032_efdf826e6bc3,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_033_de0c441dba67,,7.105427357601002e-15,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_034_a00d80b83640,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_035_51fd398978b7,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_036_7eb6ac1ca077,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_037_f096257ecaa4,,2.2737367544323206e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_038_b05abc6e01b3,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_039_9c0d1ebe6c19,,7.275957614183426e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_040_11a8950c659e,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_041_e58f21dcc209,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_042_a77d2ece213a,,2.2737367544323206e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_043_f1174106175c,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_044_ed401c94714a,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_045_af7d3f616c1d,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_046_e35b743e6617,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_047_20c1f89391c1,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_048_eeaf6a6a0a15,,5.820766091346741e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_049_343da3774e7e,,9.974659986866641e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_050_1c7612d8bc63,,5.820766091346741e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_051_5747c87e6d9a,,3.3393426912553537e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_052_9760565f31de,,9.094947017729282e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_053_4473e6f72168,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_054_c66f0b1dacc4,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_055_f90330578051,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_056_b2c64046cef9,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_057_bf11b8e004e2,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_058_fbcfbffca03e,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_059_d22925a9593f,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_060_b3feb9e274c2,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_061_627abde70c26,,6.657001339060997e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_062_0c9ea14e9507,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_063_44f0f2a191ef,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_064_27d69866b791,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_065_930038cc16e9,,3.3393426912553537e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_066_28fb87ba4913,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_067_4d46fa716471,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_068_93da1d4ae1ba,,6.678685382510707e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_069_5b01ea54b2fa,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_070_0cd9bcac96c3,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_071_34f77888383f,,7.275957614183426e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_072_8e59fac0e6c8,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_073_69349232969b,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_074_212affc962e2,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_075_8de4e41c7ad9,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_076_48339f21c8ec,,2.2737367544323206e-13,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_077_b1f2e84dc844,,7.275957614183426e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_078_367d379a9297,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_079_bce06ca59758,,6.678685382510707e-17,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_080_e669407a98d7,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_081_fbbd80304765,,7.105427357601002e-15,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_082_2cf496ac3a99,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_083_4cbdde5f376f,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_084_513eb18f351c,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_085_650c50514b66,,2.9103830456733704e-11,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_086_754dc8e1ab0e,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
B_anchor_reproduction,,,,,,,,,,,,,,1e-06,,PASS,,,,5.2.2,raw_replications_to_path_seed_aggregation,Vanilla SAC,test_087_cbc79ee243dd,,1.8189894035458565e-12,Three learning seeds are averaged within physical path before comparison with the accepted path-level file.,,,,,,,,,,,,,
